CustomerID,Apr-11,Aug-11,Dec-10,Dec-11,Feb-11,Jan-11,Jul-11,Jun-11,Mar-11,May-11,Nov-11,Oct-11,Sep-11
15579,0,0,0,0,0,195.35,0,0,0,0,0,132.25,0
15581,215.36,2958.34,323.86,0,0,0,67.79,18.88,91.54,0,0,0,0
15582,0,237.9,0,0,0,0,0,0,0,303.61,141.4,0,0
15584,0,0,0,0,0,0,0,150.4,0,0,144.06,288.37,138.03
15585,0,0,0,0,0,0,0,455.3,0,0,0,0,0
15587,0,0,344.88,0,0,0,111.96,0,0,0,0,111.96,344.88
15589,0,0,0,0,184.95,0,0,0,293.58,0,0,0,0
15592,0,0,0,0,0,0,0,0,0,0,0,388.58,0
15593,0,0,0,0,0,0,0,0,0,0,0,0,199.8
15594,267.91,0,0,0,0,0,0,0,0,0,265.35,0,1238.52
15596,0,16.9,402.32,0,0,375.15,0,0,303.03,309.19,0,0,0
15597,0,0,0,0,0,0,0,0,0,0,324.57,0,0
15598,0,0,0,0,0,0,0,0,0,0,0,240.68,0
15599,0,0,0,0,0,0,0,0,0,448.83,312.91,0,0
15601,266.85,462.06,1236.45,0,1119.92,1433.83,0,374.81,0,691.54,178.4,781.14,231.56
15602,0,0,152.55,180.84,0,252.2,0,0,0,138.2,171.84,0,402.24
15603,0,0,0,0,0,0,0,0,0,0,0,0,48.48
15604,0,0,0,0,0,0,0,0,0,0,0,216.39,0
15605,312.58,0,194.85,0,182.75,0,0,0,0,0,303.45,0,204.6
15606,0,303.22,0,0,609.27,305.6,0,309.81,590.6,320.88,0,480.78,0
15607,0,0,0,0,0,104.76,0,0,0,0,0,0,0
15608,0,285.68,0,0,0,0,0,0,0,0,122.4,685.6,0
15609,0,0,0,0,0,0,0,298.48,0,0,0,0,0
15610,0,0,0,0,0,0,0,0,0,0,0,112.46,0
15611,0,400.47,0,0,0,104.25,0,215.17,227.25,0,251.11,244.5,148.7
15612,0,0,0,0,0,0,0,0,0,0,125.5,69.65,0
15615,848.92,1466.67,1081.19,0,710.31,643.6,0,1162.12,536.78,918.26,1826.38,1205.51,0
15618,0,0,0,0,0,0,222.831,0,0,0,357.81,0,196.21
15619,0,0,0,0,0,0,0,0,0,0,336.4,0,0
15620,0,0,424.49,0,0,0,0,0,0,450.52,0,678.17,0
15621,0,0,0,248.07,0,0,0,0,0,0,1044.96,0,0
15622,1615.8,0,0,0,0,0,0,0,576,410.2,0,381.95,725.61
15623,0,0,0,0,0,0,301.03,0,0,0,0,0,0
15624,0,68.1,0,0,0,0,208.63,0,183.9,127.5,0,0,0
15625,695.33,588.99,0,0,0,0,0,249.94,0,0,0,0,0
15626,0,0,0,0,0,281.88,0,0,0,0,0,0,393.92
15628,0,308.43,319.18,202.95,0,0,0,314.11,371.83,0,303.93,737.96,311.85
15630,0,0,0,0,0,0,0,0,0,396.86,0,789.49,0
15632,547.27,409.61,0,0,0,0,385.57,314.16,695.23,0,306.35,627.12,0
15634,0,0,0,0,0,0,0,0,0,0,243.55,0,0
15636,0,0,0,0,0,0,0,0,306.7,0,0,0,418.06
15637,0,0,0,0,0,0,0,0,0,0,0,223.36,0
15639,0,0,0,0,0,0,425.32,0,0,0,0,0,0
15640,1420.58,1479.71,2711.74,1186.48,964.2,602.44,649.46,1008.61,0,0,1868.63,0,524.26
15641,0,581.82,308.37,0,0,0,0,0,997.01,0,0,0,0
15643,0,0,0,0,0,0,0,326.9,337.1,0,0,0,0
15644,0,0,0,0,0,0,0,380.35,423.19,0,0,0,0
15645,0,0,0,0,0,0,0,0,0,0,612.01,0,0
15646,150.24,0,189.8,0,0,0,107.6,0,0,0,0,0,0
15648,0,0,0,0,0,0,0,0,299,340.5,0,0,0
15649,0,0,510,0,0,306,0,0,0,0,0,0,0
15651,0,0,0,0,0,0,0,0,227.32,0,418.98,0,0
15652,0,0,0,0,0,0,0,0,0,0,0,0,337.74
15653,0,48,0,0,0,0,0,0,0,0,0,0,829.44
15654,0,0,0,0,0,0,0,0,0,0,922.53,0,0
15655,560.67,0,0,0,0,0,0,0,0,0,0,0,0
15656,0,0,0,0,242.95,0,0,256.77,0,63.91,0,184.87,0
15657,0,0,0,0,0,0,0,0,0,0,30,0,0
15658,0,0,306.2,0,270.2,0,0,7.5,21.25,418.95,0,0,0
15659,0,0,0,0,0,0,0,0,0,0,0,306.45,0
15660,0,0,209.3,0,0,0,145.32,0,155,374.72,344.36,0,372.16
15661,0,0,0,0,0,309.8,0,0,0,0,0,0,0
15663,0,138.14,0,0,0,0,0,0,0,0,0,0,0
15664,0,0,0,0,0,0,0,0,0,0,0,386.43,0
15665,1456.42,0,0,0,0,0,0,765.79,0,0,0,0,0
15667,0,0,0,0,0,0,0,0,0,0,0,301.32,0
15668,0,0,0,0,0,0,0,0,0,76.32,0,0,0
15669,0,130.8,0,0,0,0,0,235.94,198.8,0,0,118.8,0
15670,0,0,0,0,173.05,0,0,0,0,0,0,0,0
15671,375.96,301.36,0,0,0,0,0,0,657.17,0,684.24,0,638.4
15673,0,0,0,0,0,880.26,318.66,0,0,815.78,0,0,711.53
15674,355.12,0,0,0,0,0,0,0,355.12,669.42,0,0,1066.94
15675,0,0,0,0,0,0,180.39,0,45,0,0,0,98.3
15676,0,0,0,0,0,0,0,0,897.8,0,2537.96,0,0
15677,0,0,0,0,0,0,0,0,0,0,0,657.23,0
15678,0,0,0,0,0,0,0,0,0,0,0,352.7,0
15679,0,0,0,0,0,0,82.04,178.22,0,0,521.02,0,0
15680,0,0,478.89,0,0,0,0,0,0,0,311.97,542.82,0
15681,0,0,0,0,0,0,0,357.54,345.68,0,722.94,0,0
15683,0,193.75,0,0,0,0,0,0,0,0,0,0,0
15687,0,0,0,251.59,679.05,353.5,0,277,369.9,0,500.33,561.73,0
15689,0,150.6,103.5,0,0,0,0,0,0,0,0,0,0
15690,0,111,0,128.76,0,0,0,0,0,0,0,0,0
15691,136.8,0,0,0,0,0,0,0,0,0,0,0,0
15692,0,0,0,0,0,0,0,0,0,0,191.04,0,0
15694,365.4,0,847.33,871.68,0,397.79,0,628.8,584.76,481.7,891.68,1410.26,0
15695,0,0,0,0,0,0,0,0,409.98,0,0,0,0
15696,0,0,0,0,0,777.51,0,0,539.95,312.49,702.21,0,378.95
15699,0,0,0,0,0,0,0,0,0,0,309.65,0,0
15700,0,0,0,0,0,0,0,696.68,0,0,0,0,0
15701,0,853.9,0,318.94,0,0,0,0,0,0,0,245.09,111.07
15703,0,0,0,0,0,0,0,0,211.5,0,0,0,0
15704,0,0,0,0,0,0,786.3,568.47,0,938.85,0,0,0
15705,0,0,0,0,0,0,0,0,0,143.1,0,0,0
15706,0,450.05,0,0,0,0,0,0,0,0,0,181.8,428.71
15707,0,0,0,0,0,0,0,0,0,0,292.65,465.45,158.88
15708,0,0,317.29,0,592.55,603.52,632.13,0,0,443.85,0,645.91,0
15709,0,0,0,0,0,0,0,0,133.25,0,0,0,0
15712,0,307.66,0,0,299.8,0,0,158.85,0,0,206.45,0,99.6
15713,0,0,171.15,0,0,0,185.55,0,0,0,0,0,0
15714,0,0,0,0,0,0,0,0,0,0,197.55,0,132.48
15716,0,0,529.4,0,0,0,216.37,0,115.26,240.08,0,0,0
15717,150.3,0,0,0,0,0,0,0,0,0,0,0,0
15719,336.38,342.53,0,0,426.01,433.04,433.25,342.15,510.45,722.99,613.94,354.16,515.17
15720,0,0,0,0,0,0,0,0,0,0,598.73,0,0
15721,0,0,0,0,0,0,0,0,0,0,471.4,0,0
15722,0,654.15,0,0,324.05,0,0,435.25,0,0,797.76,0,0
15723,0,0,190.7,0,0,0,0,0,0,0,0,0,0
15724,0,0,0,0,103.65,0,0,0,0,114.6,0,0,0
15725,0,0,0,0,0,0,0,0,0,0,415.25,0,0
15727,784.45,887.47,1516.95,0,0,554.75,470.95,0,0,374.82,569.67,0,0
15729,0,0,0,0,0,0,0,0,0,85,0,0,0
15730,0,0,0,0,0,0,0,0,0,467.43,0,343.66,309.79
15732,0,0,138.1,0,0,0,0,0,0,156.02,0,0,0
15733,0,0,0,0,0,0,0,0,162.3,0,0,0,0
15734,0,760.8,0,0,0,0,0,0,0,578.65,0,0,0
15737,475.88,0,0,0,0,0,168.2,236.85,0,0,123.61,0,183.58
15738,291.9,327.15,329.65,0,333.92,621.57,302.2,316.02,719.95,316.05,316.9,642.07,295.04
15739,0,0,0,0,0,0,0,0,0,0,0,449.12,0
15740,0,0,0,0,0,0,0,0,0,0,0,154.88,0
15743,0,111.5,0,0,0,0,0,322.55,0,0,341.91,0,0
15744,0,0,0,0,0,0,0,0,0,0,0,0,34.8
15745,302.85,0,0,0,0,0,0,0,0,0,486.84,0,304.9
15746,0,0,0,0,0,0,196.88,0,0,0,0,0,0
15747,0,282.72,0,0,0,0,0,242.65,0,0,421.27,0,0
15748,0,0,0,0,0,0,0,0,0,0,0,144.36,0
15749,21535.9,0,0,0,0,22998.4,0,0,0,0,0,0,0
15750,0,0,340.52,340.39,0,0,0,497.26,270.4,0,507.19,0,507.29
15752,403.78,330.07,259.65,0,0,0,240.1,0,379.25,0,0,533.23,480.52
15753,0,0,0,0,79.2,0,0,0,0,0,0,0,0
15754,91.8,0,0,0,0,0,0,0,0,0,0,155.15,211.62
15755,306.05,524.1,0,0,314.68,0,0,0,0,0,287.51,0,931.91
15756,123.59,0,0,0,0,0,115.72,0,0,120.58,0,168.12,0
15757,0,0,0,0,0,0,0,0,0,261.36,0,453.06,0
15758,0,0,0,0,0,0,0,0,0,0,205.25,0,0
15759,0,0,97.24,0,87.8,0,0,0,0,68,0,0,0
15762,0,0,0,0,0,0,0,0,0,0,0,268.44,315.31
15763,0,0,0,0,0,0,0,0,0,0,564.43,0,522.49
15764,0,1582.1,0,0,0,0,0,573.59,1120.93,0,0,0,3.35
15766,0,0,0,0,0,0,0,0,0,0,0,315.06,0
15768,354.35,142.68,0,0,0,0,0,0,0,124.8,0,0,0
15769,1342.44,8489,91.8,3404,4552.8,5544.48,2609,2876,12992.4,3365.8,1975,7757,1253
15773,0,0,0,635.68,0,0,0,0,0,0,0,0,0
15774,0,0,0,0,0,0,0,0,0,0,0,270.8,0
15775,104.9,0,0,0,0,0,0,0,0,0,0,0,0
15776,0,0,0,0,0,0,241.62,0,0,0,0,0,0
15777,293.96,0,365.55,0,0,387.6,0,0,0,0,0,0,0
15780,225.61,0,177.15,0,0,0,0,72.52,0,0,0,0,0
15781,0,0,0,0,83.35,0,127.95,0,0,0,134.16,0,0
15782,0,0,0,0,0,0,0,0,0,0,450.4,526,1638.34
15783,0,0,0,0,0,0,0,0,0,0,246.3,0,0
15785,0,0,0,0,928.58,0,335.43,0,0,401.82,663.14,0,0
15786,0,3147.64,0,0,0,0,0,0,0,0,0,1771.36,0
15787,0,0,0,0,0,0,0,0,0,0,454.16,479.1,0
15789,0,0,351.3,0,0,0,0,0,0,0,0,0,0
15790,0,0,0,0,0,0,0,0,0,0,218.75,0,0
15791,0,0,0,0,0,0,0,0,0,1223.24,0,389.45,0
15793,0,0,0,0,0,0,0,0,306.64,0,353.61,305.36,0
15795,0,0,0,0,0,0,610.01,0,0,0,0,0,0
15796,0,325.8,0,447.65,343.92,0,0,273.13,0,629.92,376.2,0,311.99
15797,0,367.2,0,0,1495.2,15,0,0,0,330,0,0,0
15799,0,0,0,0,0,320.22,0,161.02,0,0,0,0,402.9
15800,244.5,452.39,0,0,0,0,0,0,0,0,0,0,0
15801,0,137.22,0,0,0,0,0,0,0,0,0,926.73,0
15802,0,0,0,0,0,0,451.42,0,0,0,0,0,0
15803,0,0,0,0,0,0,0,0,0,0,0,415.82,0
15804,0,432.48,0,329.05,0,0,519.04,600.03,0,525.36,703.82,223.22,873.39
15805,1193.41,550.75,370.8,0,553.76,0,0,493.97,0,385.81,561.52,1378.16,0
15806,0,0,0,0,0,0,221.52,0,300.36,0,0,262.7,0
15807,0,0,0,0,0,0,0,0,0,0,0,268.3,635.6
15808,0,0,2181.45,0,735.9,733.92,0,0,0,0,0,0,0
15809,0,0,0,0,198.8,0,0,15.9,63.42,121.09,116.56,0,0
15810,476.8,0,0,0,377.32,0,0,507.07,0,0,0,0,30.79
15811,0,478.96,438.8,0,458.53,0,0,0,0,397.51,444.82,0,0
15812,0,213.9,0,0,0,244.8,533.02,289.46,519.96,0,0,0,0
15813,770.65,0,0,0,0,0,0,0,0,533.26,0,0,0
15814,0,0,0,0,0,0,0,0,0,0,824.38,1120.95,0
15815,453,0,0,0,0,0,480.62,0,427,514.08,0,225.9,0
15819,0,0,0,0,0,0,408.33,0,639.64,537.5,0,319.98,0
15820,0,0,0,0,0,206.98,0,0,0,0,0,0,0
15821,0,0,0,0,0,0,0,0,0,0,0,570.96,0
15822,0,0,440.2,445.27,0,0,0,0,0,0,0,0,0
15823,0,0,15,0,0,0,0,0,0,0,0,0,0
15825,0,0,0,0,0,0,0,532.94,0,0,0,0,0
15826,0,0,0,0,0,0,0,0,0,720,0,934.31,0
15827,63.36,222.45,190.93,0,175.9,177.35,260.04,203.98,190.1,114.05,0,0,237.93
15829,0,0,0,0,0,0,325.44,0,0,0,0,0,310.7
15830,0,0,0,0,0,0,0,0,0,0,576,0,0
15831,0,141.17,0,0,0,309.94,0,0,0,0,0,343.53,0
15832,0,0,0,0,0,0,0,0,836.79,0,0,0,0
15834,0,0,0,0,0,0,0,510.45,1272.77,0,0,0,441.93
15835,0,0,0,0,0,301.11,187.2,0,187.2,0,0,278.58,0
15836,0,0,0,0,0,0,0,0,0,0,0,137.37,0
15837,0,0,0,0,0,0,0,0,0,0,0,391.98,0
15838,1095.96,4585.94,957.5,0,277.5,0,0,3464.66,3277.24,494.7,5309.5,10992.96,3187.12
15839,0,0,0,0,0,0,299.18,0,0,0,258.13,0,491.18
15840,0,0,0,0,0,0,0,241.74,0,0,0,113.82,0
15841,0,0,0,0,0,331.6,0,0,0,281.66,0,0,610.8
15843,0,0,0,0,118.95,0,0,0,0,0,0,0,0
15844,0,0,0,0,0,0,0,0,0,0,0,130.74,0
15845,0,0,0,0,929.22,303.36,563.42,426.18,0,304.58,641.77,0,543.24
15847,0,0,0,0,180.68,0,0,0,0,0,208.59,0,0
15850,0,0,0,0,0,0,0,116.16,0,0,118.72,0,0
15852,0,0,0,0,0,0,0,57.5,0,103.21,0,0,0
15853,0,0,0,0,0,0,0,0,0,0,0,110.8,0
15854,0,0,230.1,129.18,303,214.2,356,453.3,309.4,527.69,0,0,446.25
15855,106.4,0,0,0,0,0,237.55,132.18,95.8,140.31,0,0,0
15856,1290.4,1578.14,3281.31,3060.78,1078.9,0,810.7,734.44,516.29,649.3,0,1834.93,1308.45
15857,0,0,0,0,0,0,0,0,0,0,297,0,0
15858,0,0,383.93,0,432.29,0,0,0,0,0,187.23,270.22,153.9
15860,317.6,113.79,102.66,0,0,0,120.23,0,0,0,0,102.01,208.87
15861,0,0,0,0,0,0,407.52,0,716.24,0,1461.12,562.04,0
15862,0,168.72,354.23,173.15,0,0,0,0,0,136.78,0,0,0
15863,0,0,0,0,0,0,0,0,0,9.2,59.64,0,0
15864,0,0,0,0,0,242.42,0,171.84,0,0,457.92,520.54,543.6
15865,0,0,0,0,0,0,0,0,0,313.93,0,291.28,289.92
15866,0,211.89,0,0,0,0,0,0,0,0,0,0,0
15867,217.14,326.01,555.97,285.58,133,379.9,566.13,302.72,215.49,251.05,219.44,0,357.71
15869,0,0,0,0,0,0,0,0,149.64,0,0,0,0
15870,0,0,0,0,0,0,0,0,0,0,351.44,0,0
15872,0,0,0,0,0,0,0,0,0,0,316.25,0,0
15874,1163.75,0,0,0,584.35,0,0,44.95,296.4,118.3,0,2198.13,0
15877,0,0,0,251.02,0,0,0,0,0,0,239.31,0,0
15880,0,0,329.03,0,0,0,0,0,0,0,0,0,0
15881,0,0,155.25,0,0,346.14,0,0,0,0,0,0,0
15882,0,0,371.32,0,0,0,0,0,0,145.04,0,0,0
15883,0,0,0,252.72,0,0,0,0,0,0,143.76,0,0
15885,0,0,0,0,15,0,0,0,0,0,0,0,364.35
15886,0,0,0,0,0,0,0,0,0,0,0,181.09,0
15888,0,0,0,0,0,0,0,0,0,0,0,0,168.31
15889,0,0,272.07,0,0,0,148,0,0,0,0,0,0
15891,511.68,0,0,0,0,0,0,0,0,0,0,0,0
15894,0,0,151.44,0,0,0,0,0,106.81,0,0,0,0
15895,0,0,0,0,0,0,179.17,0,0,0,0,0,0
15897,0,0,0,0,0,0,0,0,0,208.59,0,0,0
15898,312.6,0,516.64,385.89,0,0,0,0,168.7,0,0,0,0
15899,0,0,56.25,0,0,0,0,0,0,0,0,0,0
15900,0,0,0,0,0,0,0,0,0,0,337.28,0,0
15901,0,0,0,0,0,0,110.49,0,0,0,122.53,0,118.71
15903,480.36,0,0,0,161.28,0,0,0,0,0,2606.4,0,1878.72
15904,0,0,0,164.68,0,0,0,0,0,0,0,0,0
15906,0,0,0,0,0,0,114.55,0,411.33,271.83,179.49,590.49,0
15907,0,0,0,405.13,0,0,0,254.52,0,223.07,0,0,0
15909,0,0,0,0,0,0,0,191.94,0,0,0,0,0
15910,118.89,0,0,133.35,161.41,149.49,0,0,0,120.82,243.76,188.41,112.75
15912,141.49,0,0,0,0,0,0,123.13,0,0,0,0,0
15916,158.54,0,232.45,0,0,342.61,0,113.35,0,0,537.01,0,118.9
15917,123.1,0,0,0,0,0,0,0,0,0,0,0,0
15918,0,0,0,0,0,0,0,192.23,142,0,0,0,0
15919,0,0,214.08,0,0,0,0,0,0,0,311.61,0,0
15920,0,0,0,0,0,0,167.5,0,0,0,0,0,0
15921,0,0,0,0,0,0,0,323.03,0,0,0,0,0
15922,0,0,369.5,0,0,0,0,0,0,0,0,0,0
15923,0,0,127.08,0,0,0,0,0,0,0,0,0,0
15925,0,0,0,0,0,0,0,0,0,207.15,0,0,0
15930,0,0,0,0,0,0,0,0,0,0,0,426.63,0
15932,311.16,302.58,0,300.22,317.73,0,0,310.12,339.34,305.02,0,0,309.7
15933,0,0,0,0,0,0,0,0,0,0,379.19,0,728.27
15935,416.86,0,0,0,0,0,0,0,0,0,0,0,0
15937,0,0,0,0,0,0,0,0,0,0,0,145.35,0
15938,105,69.28,0,0,0,74.9,0,0,62.7,92.7,0,0,0
15939,2337.6,249.4,0,0,602.04,762.06,390.98,587.52,678.65,252,0,0,254.76
15940,0,0,0,0,35.8,0,0,0,0,0,0,0,0
15942,0,0,0,0,0,0,337.44,0,0,0,0,0,0
15944,0,0,0,0,0,0,0,0,325.1,0,0,0,0
15945,0,0,181,0,0,0,0,0,0,0,0,0,0
15947,0,0,0,0,0,0,0,0,0,0,0,0,1708.24
15948,0,0,0,311,0,0,0,0,0,0,0,644.24,0
15949,0,0,0,0,0,0,0,0,0,0,127.68,0,237.04
15950,0,662.56,428.82,0,0,0,0,0,0,0,418.29,0,235.04
15951,0,0,0,333.05,375.17,0,0,0,0,0,0,0,0
15952,232.65,0,0,0,0,0,76.55,0,0,0,223.27,249.44,0
15953,0,0,207.74,0,0,202.35,0,0,242.03,171.92,419.74,413.5,0
15955,491.79,1018.03,572.38,0,0,0,0,0,0,381.45,570.98,879.29,502.34
15957,0,0,0,0,0,0,0,0,0,0,428.89,0,0
15958,0,0,0,0,0,0,0,0,0,0,0,0,104.35
15963,0,0,0,0,0,0,0,0,0,0,190.72,280.04,0
15965,0,0,156.19,0,0,0,0,0,0,0,652.68,0,0
15967,0,0,0,0,0,161.9,0,0,0,0,235.78,0,0
15969,0,0,0,135,0,0,0,308.7,0,0,0,222.4,0
15970,0,0,0,0,314.1,0,0,0,0,0,0,0,0
15971,22.65,291.4,0,0,762,0,731.9,0,301.5,0,204,1669.1,217.3
15973,0,0,307.82,0,0,0,0,0,0,0,0,0,0
15974,0,0,0,0,769.24,0,492.28,481.36,147.95,656.3,0,547.14,347.88
15975,0,0,0,0,0,0,0,0,0,0,0,0,371.01
15976,0,0,0,0,0,0,0,217.65,0,209.99,0,0,0
15977,0,0,0,0,0,0,0,0,0,0,699.1,355.63,0
15978,0,0,0,0,0,0,0,0,0,0,0,0,1098.78
15980,0,0,0,0,0,0,0,0,760.18,0,0,0,1638.68
15981,520.8,0,0,0,270,0,397.2,438.8,600,231.4,558.6,0,391.68
15983,0,0,1138.37,0,0,0,0,0,0,0,326.75,0,0
15984,212.19,1032.18,122.7,729.92,104.95,107.89,0,0,227.6,0,0,0,243.2
15985,899.58,242.84,0,0,0,0,0,0,0,0,0,0,0
15986,0,0,0,0,0,0,0,0,0,0,168.12,0,0
15987,0,403.05,113.48,0,0,0,274.5,0,0,402.6,239.14,0,0
15988,0,0,0,0,0,0,0,0,0,0,156.78,0,0
15990,0,0,0,0,401.37,0,0,0,0,0,0,390.74,0
15992,0,0,0,41.99,0,0,0,0,0,0,0,0,0
15993,0,0,0,235.44,0,0,0,0,0,0,1264.4,1277.83,0
15994,0,0,0,0,0,0,0,0,0,0,0,414.27,0
15996,0,111.56,263.25,0,210.09,0,0,141.03,153.83,0,0,0,152.82
15998,0,0,863.39,0,0,0,0,329.84,912.03,0,576.26,0,398.7
16000,0,0,0,12393.7,0,0,0,0,0,0,0,0,0
16003,0,0,1181,0,0,0,39.2,573.7,0,0,941.47,0,0
16005,0,0,0,0,0,0,0,120.49,154.92,0,303.3,0,0
16006,0,0,0,0,0,0,0,0,0,101.4,0,0,0
16007,0,0,0,0,0,0,0,363.7,0,363.97,0,966.14,0
16008,0,0,0,0,0,0,0,0,0,139.15,148.07,0,191.56
16009,0,0,0,0,0,0,441.59,0,0,0,141.76,388.76,0
16010,282.3,0,110.1,0,0,0,0,0,0,0,0,0,0
16011,119.1,208.39,398.6,393.92,347.09,0,147.18,376.62,118.55,0,256.2,245.3,742.01
16012,0,767.07,0,0,0,0,365.05,0,0,0,283.17,0,0
16013,547.8,4022.18,2973,2643.72,2963.1,1435.1,2244.24,2902.7,1824.42,2675.2,3433.12,6974.82,2491.2
16014,0,0,0,0,253.63,0,260.75,0,0,0,132.45,0,0
16015,0,0,0,203.1,0,0,0,0,0,0,200.68,300.77,0
16016,300.86,0,363.02,140.6,0,0,0,0,0,127.19,424.92,0,108.92
16017,0,0,0,0,0,0,0,0,0,0,0,211.88,0
16018,0,0,0,0,0,0,0,161.9,0,0,0,247,0
16019,232.68,0,219.1,0,1129.35,605.05,462.75,0,303.32,0,0,833.99,0
16020,0,0,0,0,0,0,0,0,0,0,332.21,518.8,0
16022,0,0,0,0,0,0,0,0,602.63,0,0,0,0
16023,0,0,0,0,0,0,0,0,177.84,322.85,0,219.12,0
16024,0,0,0,0,0,0,0,0,0,0,251.03,0,0
16025,0,0,0,0,0,0,0,0,0,0,439.66,0,0
16026,0,0,0,0,0,0,0,0,0,0,0,236.09,0
16027,0,0,0,0,399.72,0,150.85,108.7,0,116.95,0,0,158.4
16029,1340.4,10297.3,13112.52,0,4200.36,2139.39,2170.08,3969.6,3487.08,11496.51,632.3,24832.8,3172.5
16030,0,0,0,0,331.24,0,0,0,0,0,0,0,0
16031,305.63,0,0,0,0,0,0,0,0,0,0,0,242.27
16033,452.23,1317.38,307.74,421.87,208.76,744.1,655.39,626.41,630.22,922.32,1171.59,366.3,954.51
16034,0,0,0,0,0,153.6,0,0,0,284.1,0,0,0
16036,0,0,0,0,0,0,0,0,188.73,0,0,0,570.19
16037,0,0,300.46,0,303,0,0,0,251.56,0,0,0,0
16038,0,0,0,78.45,0,0,0,76.38,0,316.95,0,0,0
16040,0,0,0,0,0,0,453.75,0,422.43,0,0,437.37,0
16041,0,0,0,0,0,0,2739.8,0,0,0,426.6,0,0
16042,0,415.53,0,0,0,24.95,0,0,0,0,304.47,432.52,0
16043,144.1,0,0,0,0,307.85,0,0,0,224.54,97.5,0,0
16045,196.8,210.05,0,0,664.45,0,0,269.4,0,0,0,0,0
16048,0,0,256.44,0,0,0,0,0,0,0,0,0,0
16049,0,0,0,0,0,0,0,0,0,0,0,590.7,484.11
16050,0,0,0,0,0,0,0,137.9,0,0,0,0,0
16052,0,0,0,0,0,0,0,0,0,0,0,362.06,0
16053,0,1124.19,0,0,0,0,0,0,0,0,387.76,0,0
16054,0,0,0,0,0,0,783.9,0,0,0,0,0,0
16055,0,0,0,0,0,0,0,0,0,134.8,0,0,0
16056,0,0,0,0,0,0,0,0,0,0,0,650.75,0
16057,0,0,0,0,683.98,0,0,0,0,375.56,718.89,0,484.69
16059,0,0,118.25,0,0,141.25,0,303.6,381.5,0,0,105.3,403.26
16062,330.62,0,247.56,0,0,0,199.96,0,0,0,375.48,0,0
16063,0,0,0,0,0,0,0,0,335.32,0,0,0,0
16065,0,0,367.14,0,0,0,0,0,0,0,0,0,0
16066,0,316.38,0,0,0,0,0,0,0,0,664.2,540.46,0
16070,0,0,0,0,0,0,0,0,0,0,852.15,0,0
16071,0,0,0,0,0,0,0,0,0,0,0,326.24,0
16072,0,0,0,0,584.32,0,0,0,0,0,0,0,0
16073,0,0,0,0,122.4,0,0,0,0,0,0,0,0
16076,0,256.88,0,160.98,0,0,325.47,0,0,305.45,186.18,431.76,568.01
16078,0,0,0,0,0,0,0,0,79.2,0,0,0,0
16079,0,0,0,0,0,0,0,0,0,0,843.78,508.22,0
16080,0,0,0,0,0,0,0,0,130.26,0,0,0,86.9
16081,0,0,157.6,0,0,0,0,424.24,410.53,0,0,207.5,1599.55
16083,0,979.64,337.98,0,0,0,0,0,0,0,0,0,0
16084,0,0,0,0,436.18,0,0,0,0,0,0,0,0
16085,143.69,0,0,0,0,181.35,0,0,0,0,241.53,120.33,294.61
16086,0,0,177.26,0,101.19,0,0,0,0,308.61,0,221.69,312.64
16091,0,0,0,0,0,0,157.81,0,0,157.25,0,0,0
16092,0,224.13,0,0,0,0,0,0,310.87,282.86,0,0,0
16093,0,17,0,0,0,0,0,0,0,0,0,0,0
16094,0,0,0,0,0,0,0,0,0,252.1,826.13,0,0
16096,0,0,0,0,0,0,0,0,320.62,0,0,0,0
16097,185.05,0,0,0,0,0,0,0,0,0,0,0,0
16098,157.9,200.32,430.6,0,421.8,0,289.95,211.92,0,0,0,0,293.14
16099,318.3,0,0,0,0,0,273.8,0,0,0,0,139.8,0
16101,0,0,0,0,0,0,0,0,0,0,0,0,1290.7
16102,0,839.76,0,0,0,0,0,0,0,0,0,449.3,553.08
16103,534.46,0,0,16.5,0,0,351.14,270.8,0,0,0,0,256.74
16104,0,0,0,0,0,0,0,0,0,0,0,298.21,0
16105,336.96,0,0,0,0,0,0,0,0,0,0,0,0
16106,0,0,0,0,0,0,0,0,0,0,0,108.38,0
16107,0,642.42,0,0,0,0,318.8,532.9,0,0,896.64,496.8,316.6
16108,0,0,0,0,0,0,0,0,0,0,0,0,842.5
16109,0,0,0,0,315,0,0,0,0,296.88,0,0,0
16110,0,0,0,0,404,0,0,0,274.18,0,0,642.77,0
16112,0,0,0,0,0,136.14,59.6,0,0,0,0,0,0
16113,0,0,0,0,0,0,0,161.38,0,0,0,0,0
16114,0,0,0,0,0,0,0,135.75,0,0,0,0,0
16115,0,273.02,0,0,138.83,0,0,145.27,200.53,166.94,149.01,225.94,361.34
16116,0,0,0,0,0,0,0,0,0,612.78,0,0,0
16117,0,0,0,0,0,0,0,232.21,0,0,0,0,0
16119,0,0,0,113.88,0,0,0,0,0,0,0,0,309.48
16120,0,0,0,0,0,0,0,0,0,0,0,1309.14,0
16121,0,0,0,0,0,0,0,0,0,285.94,0,568.72,0
16122,0,300.42,105.72,0,0,144.12,0,0,0,0,0,0,134.16
16123,0,0,0,0,0,0,0,0,0,0,0,307.78,0
16124,0,0,0,0,0,249,0,0,0,0,0,0,0
16125,0,0,289.35,0,0,0,0,0,0,0,0,0,0
16126,0,1862.7,0,0,891.35,0,0,952.65,0,0,2581.07,0,0
16127,0,0,0,0,0,0,0,0,0,0,0,656.25,0
